127,CHHATTISGARH,JASHPUR,BAGICHA,DURGAPARA,DURGAPARA,DURGAPARA,Iron,1.00,14.33,Fully Covered
128,CHHATTISGARH,JASHPUR,BAGICHA,DURGAPARA,DURGAPARA,NANDIPARA,Iron,1.00,13.66,Fully Covered
129,CHHATTISGARH,JASHPUR,BAGICHA,DURGAPARA,DURGAPARA,PANDRIPANI,Fluoride,1.50,1.89,Fully Covered
130,CHHATTISGARH,JASHPUR,BAGICHA,DURGAPARA,DURGAPARA,URAWPARA,Fluoride,1.50,1.68,Fully Covered
131,CHHATTISGARH,JASHPUR,BAGICHA,FHULJHAR,FULJHAR,FHULGHHAR,Iron,1.00,2.60,Fully Covered
132,CHHATTISGARH,JASHPUR,BAGICHA,FHULJHAR,FULJHAR,MANWATOLI,Iron,1.00,2.18,Fully Covered
133,CHHATTISGARH,JASHPUR,BAGICHA,GAYALUNGA,BUTUNGA,GAORBURA,Iron,1.00,2.15,Fully Covered
134,CHHATTISGARH,JASHPUR,BAGICHA,GAYALUNGA,BUTUNGA,JHARIADEEPA,Iron,1.00,1.57,Fully Covered
135,CHHATTISGARH,JASHPUR,BAGICHA,GAYALUNGA,GAILUNGA,AHIRGHAT,Iron,1.00,1.33,Fully Covered
136,CHHATTISGARH,JASHPUR,BAGICHA,GAYALUNGA,GAILUNGA,DARRITOLI,Fluoride,1.50,1.78,Fully Covered
137,CHHATTISGARH,JASHPUR,BAGICHA,GAYALUNGA,GAILUNGA,LOTADAND,Iron,1.00,4.15,Fully Covered
138,CHHATTISGARH,JASHPUR,BAGICHA,GAYALUNGA,GAILUNGA,MANJHATOLI,Iron,1.00,13.32,Fully Covered
139,CHHATTISGARH,JASHPUR,BAGICHA,GHHIKI,GHHIKI,GARHKAKIYA,Iron,1.00,1.46,Fully Covered
140,CHHATTISGARH,JASHPUR,BAGICHA,GHOGHR,GHOGHAR,BHELWADIH,Iron,1.00,1.02,Fully Covered
141,CHHATTISGARH,JASHPUR,BAGICHA,GHOGHR,GHOGHAR,GHOGHAR,Iron,1.00,2.12,Fully Covered
142,CHHATTISGARH,JASHPUR,BAGICHA,GHOGHR,GHOGHAR,JANKPUR,Iron,1.00,1.05,Fully Covered
143,CHHATTISGARH,JASHPUR,BAGICHA,GHOGHR,GHOGHAR,TATIKONA,Iron,1.00,1.63,Fully Covered
144,CHHATTISGARH,JASHPUR,BAGICHA,GHUGHRI,GHUGHRI,BATHMTOLI,Iron,1.00,1.16,Fully Covered
145,CHHATTISGARH,JASHPUR,BAGICHA,GHUGHRI,GHUGHRI,DELDABA,Iron,1.00,1.72,Fully Covered
146,CHHATTISGARH,JASHPUR,BAGICHA,GHUGHRI,GHUGHRI,GHUGHRI,Iron,1.00,2.79,Fully Covered
147,CHHATTISGARH,JASHPUR,BAGICHA,GHUGHRI,GHUGHRI,KADAMTOLI,Iron,1.00,1.31,Fully Covered
148,CHHATTISGARH,JASHPUR,BAGICHA,GHUGHRI,GHUGHRI,PURJUDIH,Iron,1.00,1.85,Fully Covered
149,CHHATTISGARH,JASHPUR,BAGICHA,GUDLU,GUDLU,BABUPARA,Iron,1.00,2.52,Fully Covered
150,CHHATTISGARH,JASHPUR,BAGICHA,GUDLU,GUDLU,GUDLU,Iron,1.00,1.68,Fully Covered
151,CHHATTISGARH,JASHPUR,BAGICHA,GURMHAKONA,BETRA,BETRA,Iron,1.00,4.34,Fully Covered
152,CHHATTISGARH,JASHPUR,BAGICHA,GURMHAKONA,BETRA,CHAKAPUR,Iron,1.00,13.31,Partial Covered
153,CHHATTISGARH,JASHPUR,BAGICHA,GURMHAKONA,GURMHAKONA,GURMHAKONA,Fluoride,1.50,1.91,Fully Covered
